"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True","group_size"
280,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53,0,1,0,0,0,0,1,18,0,1,0,212,678,12,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,1
284,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0,1,50,0,1,0,0,0,1299,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
292,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56,0,1,0,0,0,0,1,26,0,1,0,0,0,0,1079,281,6,11,1,0,0,1,1,0,1,0,1,0,1,0,1
293,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,47,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,0,1,1
295,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,66,1,0,0,0,0,1,0,35,0,1,0,0,627,0,44,0,4,7,0,1,1,0,1,0,1,0,1,0,1,0,1
296,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,57,0,1,0,0,1,0,0,58,0,1,0,73,0,422,978,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1
299,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58,0,1,0,0,1,0,0,20,0,1,0,376,0,242,1,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
300,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,1,28,0,1,0,5,11549,132,4966,524,7,9,1,0,1,0,1,0,1,0,1,0,1,0,1
308,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,48,1,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
311,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,1,0,0,20,0,1,0,0,0,0,10,0,6,10,0,1,1,0,1,0,1,0,1,0,1,0,1
312,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49,1,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,1
317,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43,0,1,0,0,0,0,1,31,0,1,0,0,34,81,0,608,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
318,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52,1,0,0,0,0,1,0,24,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
319,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,1,17,0,1,0,1031,0,1026,42,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,2
319,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,69,1,0,0,0,1,0,0,28.6581462016245,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,2
323,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,18,0,1,0,0,0,0,0,0,4,11,1,0,1,0,1,0,1,0,1,0,0,1,1
325,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,54,1,0,0,0,0,0,1,48,1,0,0,0,755,0,0,0,6,11,0,1,1,0,1,0,1,0,1,0,1,0,1
328,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,71,1,0,0,0,0,0,1,38,0,1,0,3,1252,1,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
329,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,14,1,0,0,0,1,0,0,33,1,0,0,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,1
332,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55,1,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
335,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,0,1,22,1,0,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,1
339,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75,1,0,0,0,0,0,1,52,0,1,0,356,34,288,0,124,5,10,1,0,1,0,1,0,1,0,1,0,1,0,8
339,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75,1,0,0,0,1,0,0,15,0,1,0,638,0,7,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,8
339,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75,1,0,0,0,0,0,1,25,0,1,0,10,2,755,0,9,5,10,1,0,1,0,1,0,1,0,1,0,1,0,8
339,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56,1,0,0,0,1,0,0,14,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,8
339,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56,1,0,0,0,1,0,0,28.6581462016245,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,8
339,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75,1,0,0,0,0,0,1,16,0,1,0,1395,0,0,21,522,5,10,1,0,1,0,1,0,1,0,1,0,1,0,8
339,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56,1,0,0,0,0,0,1,48,0,1,0,1,0,259,308,450,5,10,1,0,1,0,1,0,1,0,1,0,1,0,8
339,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75,1,0,0,0,0,0,1,36,0,1,0,0,69,0,0,796,6,10,1,0,1,0,1,0,1,0,1,0,1,0,8
342,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19,1,0,0,0,0,1,0,19,0,1,0,0,74,610,0,0,6,10,1,0,1,0,1,0,1,0,0,1,1,0,2
342,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,58,1,0,0,0,0,1,0,43,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,2
344,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,2
344,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,1,0,0,54,0,1,0,0,8,4391,4882,7,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2
349,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,33,0,1,0,0,1030,0,3490,5832,7,6,1,0,1,0,1,0,1,0,1,0,1,0,6
349,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,21,0,1,0,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,6
349,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,33,0,1,0,23,0,737,493,1373,6,6,1,0,1,0,1,0,1,0,1,0,1,0,6
349,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,28,0,1,0,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,6
349,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,23,0,1,0,0,1468,0,704,1193,7,6,1,0,1,0,1,0,1,0,1,0,1,0,6
349,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,26,0,1,0,8,67,0,393,1975,7,6,1,0,1,0,1,0,1,0,1,0,1,0,6
351,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,77,1,0,0,0,0,0,1,41,1,0,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
353,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4,11,0,1,1,0,1,0,1,0,1,0,1,0,2
353,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,1,0,0,0,0,1,0,21,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,2
354,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,79,1,0,0,0,0,1,0,70,0,1,0,130,0,1247,0,3,4,9,1,0,1,0,1,0,1,0,1,0,1,0,1
362,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,80,1,0,0,0,0,0,1,20,0,1,0,0,1704,3,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
363,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,0,0,1,31,0,1,0,273,722,1,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,3
363,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,0,0,1,8,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,0,1,1,0,3
363,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,4,11,1,0,1,0,1,0,1,0,1,0,1,0,3
364,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,81,1,0,0,0,0,0,1,45,0,1,0,288,0,932,4,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,2
364,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,37,0,1,0,731,0,517,50,0,6,5,1,0,1,0,1,0,1,0,1,0,0,1,2
366,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52,0,1,0,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
367,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,1,0,0,1,0,0,55,0,1,0,0,538,0,6,5288,4,7,1,0,1,0,1,0,1,0,1,0,1,0,1
374,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,86,1,0,0,0,0,0,1,18,0,1,0,0,251,0,0,553,6,9,1,0,1,0,1,0,0,1,1,0,1,0,2
374,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,36,0,1,0,6,0,0,783,0,5,9,1,0,1,0,1,0,1,0,1,0,0,1,2
386,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0,1,59,0,1,0,1678,0,0,0,0,6,4,1,0,0,1,1,0,1,0,1,0,1,0,1
390,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67,1,0,0,0,0,0,1,61,0,1,0,0,0,0,0,0,4,9,1,0,1,0,1,0,1,0,1,0,1,0,1
393,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58,0,1,0,0,1,0,0,46,0,1,0,4908,1,3,1,14,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
394,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,87,1,0,0,0,0,0,1,29,0,1,0,87,1192,67,0,3,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
399,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68,1,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
400,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0,1
404,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,88,1,0,0,0,0,0,1,28,0,1,0,4,0,2219,0,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1
406,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70,0,1,0,0,0,0,1,26,0,1,0,708,183,10,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,1
414,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,93,1,0,0,0,0,0,1,32,0,1,0,642,0,759,332,1444,4,10,1,0,1,0,1,0,1,0,1,0,1,0,1
416,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,1,18,0,1,0,658,0,0,0,5,4,8,1,0,1,0,1,0,1,0,1,0,1,0,1
418,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,94,1,0,0,0,0,0,1,50,0,1,0,1,0,0,736,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
419,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,70,1,0,0,0,0,0,1,47,0,1,0,239,75,487,7,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,3
419,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70,1,0,0,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,3
419,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70,1,0,0,1,0,0,0,35,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,3
420,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,95,1,0,0,0,0,0,1,49,0,1,0,189,0,0,882,0,6,7,1,0,0,1,1,0,1,0,1,0,1,0,1
421,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,1,0,0,32,0,1,0,0,2116,6252,0,81,4,8,1,0,1,0,1,0,1,0,1,0,1,0,1
422,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61,0,1,0,0,0,0,1,63,0,1,0,4,6,0,0,835,5,8,1,0,1,0,0,1,1,0,1,0,1,0,1
424,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,73,0,1,0,0,0,0,1,54,0,1,0,129,0,441,1028,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1
426,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,74,0,1,0,0,0,0,1,21,1,0,0,128,0,20,628,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
440,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,14,1,0,0,0,0,0,1,38,0,1,0,1030,1347,197,3,0,5,3,1,0,1,0,1,0,1,0,1,0,1,0,1
443,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,24,0,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
450,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,82,0,1,0,0,0,1,0,32,0,1,0,1,0,858,0,689,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
451,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17,0,1,0,0,1,0,0,33,0,1,0,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,1
455,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,16,1,0,0,0,0,0,1,30,0,1,0,0,870,67,1,461,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
464,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68,0,1,0,0,0,0,1,28,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,0,1,1,0,1
467,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,4
467,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,1,28.6581462016245,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,0,1,1,0,4
467,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,17,1,0,0,0,1,0,0,37,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,4
467,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,1,59,0,1,0,53,0,2736,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,4
469,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,18,0,1,0,0,0,0,1,31,0,1,0,0,2522,0,0,2756,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
473,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,102,1,0,0,0,0,0,1,25,0,1,0,246,0,541,0,16,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
478,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,1,38,0,1,0,8,147,0,7668,46,5,8,1,0,1,0,1,0,1,0,1,0,1,0,2
478,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,14,1,0,0,0,1,0,0,37,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,2
479,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16,0,1,0,0,1,0,0,44,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,1
483,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,1,28,1,0,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0,2
483,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,1,45,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,2
484,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,104,1,0,0,0,1,0,0,53,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
486,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75,1,0,0,0,1,0,0,21,0,1,0,0,0,687,0,21,6,11,1,0,1,0,1,0,1,0,1,0,1,0,1
489,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,0,1,33,0,1,0,0,0,0,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,2
489,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,105,1,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,2
491,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,106,1,0,0,0,0,1,0,37,0,1,0,0,0,1022,15,0,3,6,0,1,1,0,1,0,1,0,1,0,1,0,1
492,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17,0,1,0,0,0,0,1,34,0,1,0,648,0,371,38,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,1
493,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,72,0,1,0,0,0,0,1,46,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
494,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,15,1,0,0,0,1,0,0,18,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,2
494,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,1,19,0,1,0,1,1378,63,163,659,6,9,1,0,1,0,1,0,1,0,1,0,1,0,2
495,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,73,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,6
495,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,73,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,6
495,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,73,0,1,0,0,0,0,1,12,0,1,0,0,0,0,0,0,4,6,1,0,1,0,1,0,1,0,1,0,1,0,6
495,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73,0,1,0,0,0,0,1,7,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,6
495,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73,0,1,0,0,0,0,1,34,0,1,0,1729,17,0,0,1298,6,6,1,0,1,0,0,1,1,0,1,0,1,0,6
495,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73,0,1,0,0,0,0,1,10,0,1,0,0,0,0,0,0,3,6,1,0,1,0,1,0,1,0,1,0,1,0,6
496,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,77,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,8,0,1,1,0,1,0,1,0,1,0,1,0,2
496,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,77,1,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,2
497,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,107,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
505,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,108,1,0,0,0,0,0,1,21,0,1,0,15,345,18,486,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
508,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0,1,0,0,37,0,1,0,4105,2081,1,118,446,7,9,1,0,1,0,1,0,1,0,1,0,1,0,1
509,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,29,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,0,1,1
511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,76,0,1,0,1,0,0,0,17,0,1,0,441,0,131,315,5,4,6,1,0,1,0,1,0,1,0,1,0,1,0,1
514,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,79,1,0,0,0,0,0,1,17,0,1,0,0,0,0,0,0,4,7,1,0,1,0,1,0,1,0,1,0,1,0,1
524,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,35,0,1,0,0,6442,672,238,60,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
526,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80,1,0,0,0,0,0,1,34,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,1
530,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,1,17,0,1,0,760,752,0,16,2471,7,7,1,0,1,0,1,0,1,0,1,0,1,0,3
530,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,21,0,1,0,0,1,0,0,39,0,1,0,0,547,0,1121,4641,7,7,1,0,1,0,1,0,1,0,1,0,1,0,3
530,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,21,0,1,0,0,1,0,0,56,1,0,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,3
532,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1,0,0,35,0,1,0,3424,20,0,442,1130,7,8,1,0,1,0,1,0,1,0,1,0,1,0,2
532,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,22,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,2
535,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,34,0,1,0,0,0,1,0,29,0,1,0,0,0,288,395,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
536,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,94,0,1,0,0,0,0,1,15,0,1,0,4922,0,2427,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,2
536,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,35,0,1,0,1,0,0,0,37,0,1,0,1063,133,99,2,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,2
541,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,23,0,1,0,0,0,0,1,36,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
543,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,1,0,0,0,0,0,1,36,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
544,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,1,18,0,1,0,4,9352,0,10,46,7,7,1,0,1,0,1,0,1,0,1,0,1,0,1
554,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,112,1,0,0,0,0,0,1,61,0,1,0,2221,0,0,1,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,1
557,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,113,1,0,0,0,0,0,1,45,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,2
557,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,113,1,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,2
558,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,101,0,1,0,0,0,0,1,65,0,1,0,0,804,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,1
562,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,104,0,1,0,0,0,0,1,27,0,1,0,286,0,1023,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,2
562,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,104,0,1,0,0,0,0,1,13,0,1,0,0,0,0,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,2
574,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,32,1,0,0,2543,1,55,0,0,4,3,1,0,1,0,1,0,1,0,1,0,0,1,1
578,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,84,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,0,4,7,1,0,1,0,1,0,1,0,1,0,1,0,2
578,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,84,0,1,0,0,0,0,1,44,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,2
584,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,88,1,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,2
