"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True","Transported"
139,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0,1,0,0,35,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
140,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,1,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
140,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29,1,0,0,0,0,0,1,26,0,1,0,440,0,0,0,462,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
141,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,30,1,0,0,0,0,0,1,31,0,1,0,0,0,97,0,0,6,5,0,1,1,0,1,0,1,0,1,0,1,0,"False"
144,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31,0,1,0,0,0,0,1,20,0,1,0,0,420,210,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
146,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,0,1,0,0,0,0,1,56,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
147,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26,0,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
148,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,31,1,0,0,0,0,0,1,42,0,1,0,1072,0,10,0,76,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
149,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27,0,1,0,0,1,0,0,28.8279304674654,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
151,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,1,0,0,0,1,0,0,38,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
152,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32,1,0,0,1,0,0,0,41,0,1,0,0,0,0,0,607,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
160,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,1,0,0,0,0,0,1,22,0,1,0,4119,0,0,0,61,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
163,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,1,26,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
163,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,1,17,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
164,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28,0,1,0,0,0,0,1,57,0,1,0,50,1688,0,0,135,4,10,1,0,1,0,0,1,1,0,1,0,1,0,"True"
164,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28,0,1,0,0,0,1,0,17,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
165,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,37,1,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
167,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,35,0,1,0,0,0,0,1,13,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
167,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,35,0,1,0,0,0,0,1,27,0,1,0,1365,0,48,22,137,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
169,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,1,0,0,0,0,0,1,31,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
170,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,0,1,24,0,1,0,0,0,0,221,567,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
171,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0,1,0,0,0,1,0,19,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
172,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
173,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,1,58,0,1,0,0,985,0,5,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
174,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38,1,0,0,0,1,0,0,21,0,1,0,287,0,16,115,175,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
177,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,38,0,1,0,0,10346,1,14970,2111,7,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
178,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,1,38,0,1,0,3414,0,161,28,119,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
179,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26,1,0,0,0,0,0,1,19,0,1,0,1,219,673,2,11,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
179,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
179,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
181,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,1,0,0,0,0,0,1,20,0,1,0,0,0,3,299,92,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
182,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
183,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,0,1,0,0,0,0,1,37,0,1,0,17,146,426,0,232,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
186,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28,1,0,0,0,0,0,1,25,0,1,0,62,0,0,0,956,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
188,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,0,1,0,0,0,0,1,56,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
189,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,49,0,1,0,84,3,401,202,98,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
190,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32,0,1,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"False"
192,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
192,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,1,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
192,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,1,0,0,0,0,0,1,39,0,1,0,0,0,10,898,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
193,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,41,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,"True"
193,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,41,1,0,0,0,0,0,1,23,0,1,0,0,0,8,1072,0,5,3,0,1,1,0,1,0,1,0,1,0,1,0,"False"
193,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,41,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,1,0,1,0,1,0,1,0,1,0,1,0,"True"
195,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,42,1,0,0,0,0,0,1,39,0,1,0,406,0,867,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
196,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,1,0,25,0,1,0,1052,0,719,0,7,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
197,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,36,0,1,0,0,972,0,795,575,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
198,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,1,0,52,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
199,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,33,0,1,0,0,0,0,1,18,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
200,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,1,0,0,0,0,0,1,15,0,1,0,0,0,0,0,0,4,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
201,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,35,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
201,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,47,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
202,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,9,1,0,0,0,1,0,0,45,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
202,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,28.8279304674654,0,1,0,0,2433,0,878,443,5,7,1,0,1,0,1,0,0,1,1,0,1,0,"True"
203,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,1,51,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
205,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,0,1,0,0,0,0,1,29,0,1,0,0,2,66,0,705,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
206,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,1,0,0,28.8279304674654,0,1,0,2,1720,12,1125,122,5,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
207,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32,1,0,0,0,0,1,0,19,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
210,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,0,0,24,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,0,1,1,0,1,0,"True"
211,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,44,1,0,0,0,0,0,1,29,0,1,0,902,1,137,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
211,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,44,1,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
211,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,44,1,0,0,0,0,0,1,17,0,1,0,848,0,307,182,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
212,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,1,13,0,1,0,192,0,0,51,739,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
212,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45,1,0,0,0,0,0,1,35,0,1,0,147,188,0,10,387,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
213,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46,1,0,0,0,0,0,1,21,0,1,0,367,281,0,0,146,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
216,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40,0,1,0,0,1,0,0,21,0,1,0,0,56,0,0,1918,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
217,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47,1,0,0,0,0,0,1,38,0,1,0,1517,0,0,27,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
219,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,1,0,0,0,0,0,1,19,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
220,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
220,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
220,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
220,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,1,25,0,1,0,122,84,0,0,0,4,8,1,0,1,0,1,0,0,1,1,0,1,0,"False"
220,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48,1,0,0,0,0,0,1,16,0,1,0,0,3,0,0,1099,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
220,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
220,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,1,15,0,1,0,0,0,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
221,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,1,0,0,21,0,1,0,2237,0,119,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
221,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,1,23,0,1,0,1215,80,1,2,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
221,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,1,33,0,1,0,1933,12,188,1,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
221,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,1,21,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
221,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,1,41,0,1,0,1230,0,301,43,1023,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
221,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,1,16,0,1,0,915,0,221,234,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
221,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,1,42,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
222,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,41,0,1,0,0,0,0,1,20,0,1,0,1406,0,0,11,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
222,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,41,0,1,0,0,0,0,1,24,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
222,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,14,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
223,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,0,1,0,0,0,0,1,21,0,1,0,0,2,665,0,9,4,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
224,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,42,0,1,0,0,0,0,1,32,0,0,1,181,0,5,1634,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
225,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,1,0,0,0,0,1,0,58,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
229,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43,0,1,0,0,0,0,1,24,0,1,0,4,7,0,713,79,4,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
231,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,44,0,1,0,0,0,0,1,30,0,1,0,85,0,1,1720,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
232,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,0,1,0,0,0,1,0,27,0,1,0,0,0,0,0,0,4,10,1,0,0,1,1,0,1,0,1,0,1,0,"False"
233,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,45,0,1,0,0,0,0,1,32,0,1,0,56,0,256,1438,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
234,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50,1,0,0,0,0,0,1,43,0,1,0,0,888,0,0,0,6,5,0,1,1,0,1,0,1,0,1,0,1,0,"False"
237,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,1,42,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
239,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,37,0,1,0,637,0,0,92,319,6,5,1,0,1,0,1,0,1,0,1,0,0,1,"False"
240,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,52,1,0,0,0,0,0,1,35,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
241,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,1,0,0,33,0,1,0,0,1249,0,4812,1116,4,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
242,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46,0,1,0,0,0,0,1,18,0,1,0,313,1,691,283,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
243,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,0,1,0,0,0,0,1,21,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
244,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,43,0,1,0,0,0,0,0,0,5,3,1,0,1,0,1,0,1,0,1,0,0,1,"True"
244,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,47,0,1,0,0,1,0,0,14,1,0,0,0,0,0,0,0,4,3,1,0,1,0,1,0,1,0,1,0,1,0,"True"
245,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,1,0,0,46,0,1,0,0,3571,0,0,7,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
245,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,1,33,0,1,0,0,86,796,584,10912,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
246,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,1,21,0,1,0,2947,0,287,27,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
248,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,1,33,0,1,0,0,1,0,8620,1063,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
250,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,0,1,0,0,0,1,0,47,0,1,0,0,0,0,0,0,6,9,0,1,1,0,1,0,1,0,1,0,1,0,"False"
251,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0,1,0,0,1,0,0,54,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
252,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53,1,0,0,0,0,0,1,30,0,1,0,335,695,541,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
253,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,42,1,0,0,0,0,0,1,29,0,1,0,272,615,0,0,1,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
254,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54,1,0,0,0,0,0,1,21,0,1,0,702,172,408,2,6,4,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
255,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,24,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
257,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,49,0,1,0,0,1,0,0,21,0,1,0,1664,0,0,0,0,6,5,1,0,1,0,1,0,0,1,1,0,1,0,"False"
257,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,49,0,1,0,0,0,0,1,60,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
258,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50,0,1,0,0,0,0,1,22,0,1,0,0,0,313,299,92,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
260,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,16,0,1,0,0,0,0,1,26,0,1,0,0,4810,0,981,2054,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
261,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56,1,0,0,0,0,0,1,26,0,1,0,66,29,0,0,803,4,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
263,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43,1,0,0,0,0,0,1,28,0,1,0,0,0,0,0,0,4,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
265,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,1,39,0,1,0,0,0,0,0,0,5,9,1,0,1,0,0,1,1,0,1,0,1,0,"True"
267,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51,0,1,0,0,0,0,1,13,0,1,0,118,0,0,754,1,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
269,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52,0,1,0,0,1,0,0,47,0,1,0,0,231,592,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
270,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59,1,0,0,0,0,0,1,63,0,1,0,0,25,128,0,1240,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
275,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,1,0,0,1,0,0,28.8279304674654,0,1,0,0,0,0,0,0,4,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
277,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,61,1,0,0,0,1,0,0,50,0,1,0,44,2390,0,53,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
278,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,35,0,1,0,0,0,0,888,0,5,7,1,0,1,0,1,0,1,0,0,1,0,1,"False"
278,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,1,0,0,0,0,0,1,45,0,1,0,0,97,0,14,333,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
281,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,63,1,0,0,0,0,0,1,19,0,1,0,0,0,2078,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
282,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54,0,1,0,0,0,0,1,21,0,1,0,0,918,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
283,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46,1,0,0,0,0,1,0,29,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
283,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64,1,0,0,0,0,0,1,22,0,1,0,146,654,1,0,2,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
285,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
285,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,16,1,0,0,0,1,0,0,42,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
286,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,65,1,0,0,0,1,0,0,57,0,1,0,3,1281,29,162,13,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
287,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,39,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,0,1,"True"
287,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,0,1,28,0,1,0,0,587,32,6,1460,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
